flight_number,departure_airport,departure_time,arrival_airport,arrival_time
NH311,LHR,2024-08-18 02:27,CTS,2024-08-18 14:27
SQ236,LAX,2024-07-27 20:44,ICN,2024-07-28 01:44
JL548,KUL,2024-07-25 11:53,CPH,2024-07-25 15:53
CX587,PVG,2024-07-26 11:34,LAX,2024-07-26 13:34
NH365,JFK,2024-08-10 23:00,LAX,2024-08-11 02:00
CX292,NRT,2024-07-27 16:37,DXB,2024-07-27 22:37
AF174,KUL,2024-08-14 15:59,LHR,2024-08-15 06:59
JL388,SIN,2024-07-23 06:08,CPH,2024-07-23 17:08
SQ816,BKK,2024-08-02 18:22,JFK,2024-08-03 02:22
JL615,CDG,2024-07-25 20:28,DEL,2024-07-26 03:28
AF276,LHR,2024-07-23 05:22,JFK,2024-07-23 07:22
EK166,FRA,2024-08-19 05:21,HKG,2024-08-19 14:21
CX727,LHR,2024-07-20 01:23,SIN,2024-07-20 15:23
SK403,SIN,2024-08-04 23:42,BKK,2024-08-05 13:42
UA883,PVG,2024-08-14 05:41,HKG,2024-08-14 10:41
BA202,LHR,2024-07-22 11:57,DEL,2024-07-22 14:57
SQ550,AMS,2024-08-10 15:25,CPH,2024-08-10 17:25
AF248,PEK,2024-07-27 16:46,CPH,2024-07-27 23:46
CX231,HND,2024-07-31 23:07,PEK,2024-08-01 01:07
SK799,CDG,2024-08-19 00:19,CTS,2024-08-19 08:19
EK667,KIX,2024-08-03 00:39,ICN,2024-08-03 15:39
EK782,FRA,2024-08-08 20:21,HKG,2024-08-09 03:21
NH804,JFK,2024-08-03 01:30,KUL,2024-08-03 09:30
BA294,CDG,2024-08-17 09:49,LAX,2024-08-17 17:49
BA619,PEK,2024-07-22 19:04,KUL,2024-07-23 00:04
BA172,KUL,2024-08-08 06:21,HND,2024-08-08 08:21
AF461,AMS,2024-08-16 05:28,DEL,2024-08-16 12:28
SQ908,KIX,2024-08-06 23:32,NRT,2024-08-07 02:32
AF933,BKK,2024-08-18 21:13,CTS,2024-08-19 03:13
UA271,NRT,2024-08-19 20:00,KIX,2024-08-20 06:00
LH261,JFK,2024-07-22 17:47,HND,2024-07-23 06:47
NH935,HND,2024-07-21 05:35,SIN,2024-07-21 10:35
SK195,CPH,2024-08-01 09:35,LAX,2024-08-01 12:35
NH933,HND,2024-08-09 01:44,AMS,2024-08-09 12:44
BA774,PVG,2024-08-01 08:22,DEL,2024-08-01 11:22
EK423,DXB,2024-08-16 17:39,DEL,2024-08-17 05:39
SK390,HKG,2024-08-08 19:46,CTS,2024-08-09 06:46
SQ934,ICN,2024-08-19 22:05,PVG,2024-08-20 03:05
SK840,DEL,2024-08-19 23:04,CTS,2024-08-20 11:04
UA322,PEK,2024-08-06 23:17,JFK,2024-08-07 08:17
SQ813,CPH,2024-08-08 16:04,HKG,2024-08-08 20:04
JL464,CPH,2024-08-02 09:42,CDG,2024-08-02 14:42
BA595,AMS,2024-08-17 02:31,KUL,2024-08-17 11:31
AF627,CPH,2024-07-30 19:26,SIN,2024-07-31 04:26
JL434,LAX,2024-08-10 11:05,BKK,2024-08-10 20:05
JL416,JFK,2024-08-04 13:23,FRA,2024-08-04 23:23
AF104,CDG,2024-07-20 18:59,JFK,2024-07-21 02:59
LH232,HND,2024-08-05 15:09,LHR,2024-08-06 01:09
CX492,AMS,2024-08-03 05:42,PVG,2024-08-03 20:42
LH842,DXB,2024-07-30 12:15,PEK,2024-07-31 02:15
AF139,LHR,2024-08-19 18:41,DXB,2024-08-19 23:41
SQ138,NRT,2024-08-10 20:50,DEL,2024-08-11 09:50
SQ751,KIX,2024-07-29 02:43,BKK,2024-07-29 12:43
EK194,SIN,2024-07-24 21:55,LHR,2024-07-25 00:55
SK480,FRA,2024-07-21 14:20,HND,2024-07-21 19:20
EK998,PEK,2024-08-09 12:07,LAX,2024-08-09 14:07
NH189,LHR,2024-07-23 08:18,KIX,2024-07-23 17:18
UA547,ICN,2024-08-06 06:36,LHR,2024-08-06 15:36
SK782,CTS,2024-08-07 14:50,SIN,2024-08-07 20:50
LH255,NRT,2024-07-31 06:16,LAX,2024-07-31 17:16
SQ481,PEK,2024-07-22 08:46,KUL,2024-07-22 20:46
JL289,DEL,2024-08-19 18:33,SIN,2024-08-19 20:33
LH602,SIN,2024-08-15 19:22,HKG,2024-08-15 23:22
SK495,ICN,2024-08-03 01:32,AMS,2024-08-03 04:32
UA744,SIN,2024-07-21 09:11,LHR,2024-07-21 13:11
SQ515,KIX,2024-08-12 08:22,LHR,2024-08-12 21:22
LH519,AMS,2024-08-12 00:30,CPH,2024-08-12 02:30
CX382,CDG,2024-07-30 09:35,KUL,2024-07-30 14:35
BA726,HKG,2024-08-09 05:32,NRT,2024-08-09 15:32
AF585,PEK,2024-07-30 08:03,DXB,2024-07-30 12:03
AF788,KIX,2024-07-25 06:13,HND,2024-07-25 16:13
JL422,FRA,2024-07-27 05:22,AMS,2024-07-27 16:22
SQ367,CTS,2024-08-19 21:48,PVG,2024-08-20 08:48
UA156,CTS,2024-07-30 23:02,BKK,2024-07-31 09:02
JL663,PVG,2024-08-04 10:32,DEL,2024-08-04 17:32
NH511,CDG,2024-08-07 06:05,NRT,2024-08-07 14:05
JL259,HKG,2024-07-20 08:24,PVG,2024-07-20 10:24
CX226,JFK,2024-07-20 02:29,AMS,2024-07-20 12:29
AF815,SIN,2024-08-01 09:40,KUL,2024-08-01 14:40
AF395,PEK,2024-08-04 03:27,KUL,2024-08-04 10:27
LH384,PVG,2024-07-22 07:09,KUL,2024-07-22 21:09
UA517,FRA,2024-08-08 06:40,CTS,2024-08-08 14:40
BA466,ICN,2024-08-01 18:31,LAX,2024-08-02 08:31
SQ370,PVG,2024-07-24 23:42,SIN,2024-07-25 02:42
LH340,SIN,2024-08-13 20:24,JFK,2024-08-14 01:24
AF113,NRT,2024-07-24 09:00,JFK,2024-07-24 23:00
AF903,NRT,2024-07-21 11:48,PEK,2024-07-21 21:48
EK698,SIN,2024-08-08 13:08,PVG,2024-08-09 00:08
UA981,SIN,2024-07-23 14:03,AMS,2024-07-23 19:03
NH196,FRA,2024-08-17 12:29,PEK,2024-08-17 17:29
AF558,NRT,2024-07-31 11:23,KIX,2024-07-31 14:23
AF489,PVG,2024-08-15 12:59,DXB,2024-08-16 00:59
BA354,HKG,2024-08-15 12:33,LAX,2024-08-15 19:33
SQ895,KUL,2024-08-16 12:39,NRT,2024-08-17 03:39
SK320,BKK,2024-08-12 21:40,ICN,2024-08-13 08:40
EK536,HKG,2024-07-20 16:38,PEK,2024-07-21 02:38
SQ341,JFK,2024-08-08 12:26,NRT,2024-08-08 21:26
AF646,LAX,2024-08-18 17:48,FRA,2024-08-19 01:48
BA601,DEL,2024-07-29 09:00,FRA,2024-07-29 22:00
SK669,LHR,2024-08-17 03:46,AMS,2024-08-17 16:46
AF230,PEK,2024-07-27 11:28,CTS,2024-07-27 21:28
CX127,DXB,2024-08-10 14:38,HKG,2024-08-11 00:38
AF459,LHR,2024-07-21 17:03,HKG,2024-07-21 22:03
EK724,PVG,2024-08-03 02:38,CTS,2024-08-03 04:38
AF327,KUL,2024-08-08 05:38,LAX,2024-08-08 07:38
NH955,BKK,2024-07-23 02:37,FRA,2024-07-23 13:37
SK205,CPH,2024-07-20 07:04,DEL,2024-07-20 22:04
SK167,JFK,2024-07-28 17:37,FRA,2024-07-29 03:37
EK506,PVG,2024-08-13 05:25,HKG,2024-08-13 19:25
LH399,PVG,2024-07-30 10:02,KUL,2024-07-30 15:02
SQ944,SIN,2024-08-10 05:21,DXB,2024-08-10 19:21
LH183,PVG,2024-08-02 10:52,HKG,2024-08-02 13:52
SQ524,ICN,2024-08-08 00:25,LHR,2024-08-08 12:25
JL331,JFK,2024-08-06 17:38,SIN,2024-08-07 06:38
CX614,PVG,2024-08-13 08:56,HND,2024-08-13 12:56
SQ998,BKK,2024-08-16 15:46,ICN,2024-08-16 22:46
EK565,FRA,2024-07-30 09:22,LHR,2024-07-30 12:22
EK283,KIX,2024-08-19 22:44,FRA,2024-08-20 07:44
JL305,LHR,2024-08-06 16:22,LAX,2024-08-07 01:22
LH345,AMS,2024-07-31 13:37,CDG,2024-08-01 03:37
SK201,CTS,2024-08-13 00:13,PVG,2024-08-13 09:13
AF188,KUL,2024-07-31 17:04,DEL,2024-08-01 00:04
EK772,JFK,2024-08-11 05:56,ICN,2024-08-11 14:56
JL481,FRA,2024-07-30 20:32,NRT,2024-07-31 06:32
LH570,BKK,2024-08-01 06:17,KIX,2024-08-01 16:17
JL769,CDG,2024-08-12 12:53,KUL,2024-08-12 16:53
JL704,FRA,2024-07-22 05:57,AMS,2024-07-22 16:57
BA808,CDG,2024-08-13 19:05,PVG,2024-08-14 05:05
UA161,PEK,2024-08-08 13:32,CTS,2024-08-08 22:32
BA837,CPH,2024-08-07 22:40,DEL,2024-08-08 01:40
JL709,NRT,2024-08-11 01:14,KUL,2024-08-11 09:14
LH910,FRA,2024-07-30 13:22,LAX,2024-07-30 22:22
SK525,DEL,2024-08-03 20:44,KUL,2024-08-04 02:44
SK966,KIX,2024-08-05 08:27,NRT,2024-08-05 16:27
SK372,CTS,2024-08-07 20:07,PEK,2024-08-08 01:07
CX489,KUL,2024-08-18 05:03,HKG,2024-08-18 10:03
SQ598,SIN,2024-07-24 20:12,DEL,2024-07-25 09:12
NH557,JFK,2024-08-02 13:48,CTS,2024-08-02 18:48
AF313,NRT,2024-07-22 05:59,SIN,2024-07-22 19:59
UA801,ICN,2024-08-11 22:37,CTS,2024-08-12 02:37
LH460,ICN,2024-07-21 11:53,LHR,2024-07-21 13:53
UA236,JFK,2024-07-27 21:07,CPH,2024-07-28 01:07
AF754,LAX,2024-07-27 23:50,CTS,2024-07-28 13:50
NH419,LHR,2024-08-01 11:49,FRA,2024-08-02 02:49
NH309,CPH,2024-08-08 22:50,FRA,2024-08-09 06:50
LH827,DEL,2024-08-02 04:07,KUL,2024-08-02 06:07
SQ198,DXB,2024-08-06 02:33,LAX,2024-08-06 11:33
CX213,NRT,2024-07-20 06:58,LHR,2024-07-20 15:58
CX618,JFK,2024-07-23 10:52,DXB,2024-07-23 12:52
NH888,SIN,2024-08-14 12:20,HKG,2024-08-14 14:20
NH904,HKG,2024-08-12 18:47,PVG,2024-08-12 20:47
UA272,DXB,2024-07-31 20:09,LHR,2024-07-31 22:09
SQ603,CPH,2024-08-13 01:45,CTS,2024-08-13 05:45
JL967,FRA,2024-07-22 14:32,PEK,2024-07-22 19:32
NH681,KIX,2024-08-04 17:26,HKG,2024-08-05 03:26
EK376,CDG,2024-08-15 22:44,SIN,2024-08-16 06:44
UA439,PVG,2024-07-26 13:32,CTS,2024-07-26 16:32
SK665,DXB,2024-08-08 16:14,DEL,2024-08-08 22:14
NH493,CPH,2024-08-10 18:51,CTS,2024-08-11 00:51
SK938,NRT,2024-08-13 15:37,CPH,2024-08-13 19:37
BA200,NRT,2024-08-07 23:39,DEL,2024-08-08 09:39
BA527,HKG,2024-08-12 08:25,BKK,2024-08-12 23:25
BA782,HKG,2024-08-09 23:41,CPH,2024-08-10 07:41
CX993,KUL,2024-07-28 12:21,DXB,2024-07-29 00:21
UA513,FRA,2024-07-28 13:38,PEK,2024-07-28 16:38
CX553,HND,2024-08-16 14:43,CTS,2024-08-16 23:43
BA121,PVG,2024-07-25 14:25,BKK,2024-07-25 19:25
JL291,PEK,2024-08-11 02:44,DEL,2024-08-11 15:44
NH115,AMS,2024-07-22 22:51,FRA,2024-07-23 05:51
CX824,NRT,2024-07-23 16:14,SIN,2024-07-24 01:14
SQ108,DEL,2024-07-28 05:58,KIX,2024-07-28 11:58
LH710,CPH,2024-07-29 16:24,KUL,2024-07-30 06:24
AF615,CDG,2024-08-12 11:50,BKK,2024-08-12 15:50
NH871,AMS,2024-08-06 22:48,HND,2024-08-07 10:48
SQ950,LHR,2024-07-30 00:41,CPH,2024-07-30 05:41
JL852,LAX,2024-08-02 19:17,DEL,2024-08-03 09:17
SQ801,DXB,2024-08-17 04:25,CTS,2024-08-17 14:25
SK775,LHR,2024-08-10 23:34,CTS,2024-08-11 07:34
JL924,LAX,2024-08-09 13:47,SIN,2024-08-10 00:47
AF132,PVG,2024-07-27 03:27,BKK,2024-07-27 11:27
LH328,SIN,2024-07-20 22:40,CDG,2024-07-21 03:40
UA717,PVG,2024-08-10 08:29,DXB,2024-08-10 10:29
EK100,CTS,2024-08-09 20:41,DEL,2024-08-10 04:41
SQ264,KIX,2024-08-12 02:48,SIN,2024-08-12 10:48
LH682,CPH,2024-07-22 09:09,AMS,2024-07-22 18:09
JL641,NRT,2024-07-23 04:16,CPH,2024-07-23 14:16
CX319,JFK,2024-07-29 05:48,LAX,2024-07-29 12:48
BA857,JFK,2024-07-27 20:51,DEL,2024-07-28 04:51
BA668,AMS,2024-08-16 22:17,NRT,2024-08-17 08:17
JL683,DEL,2024-08-19 11:24,SIN,2024-08-19 21:24
BA505,PEK,2024-08-12 07:50,LHR,2024-08-12 12:50
NH707,LHR,2024-07-31 14:13,KUL,2024-07-31 21:13
EK939,PEK,2024-07-26 08:44,LHR,2024-07-26 17:44
CX612,KUL,2024-08-08 18:35,FRA,2024-08-09 01:35
CX766,CPH,2024-08-04 13:26,SIN,2024-08-04 21:26
BA192,HKG,2024-08-11 06:41,KIX,2024-08-11 12:41
SK578,KIX,2024-07-27 22:02,LHR,2024-07-28 03:02
CX408,DEL,2024-07-20 16:27,BKK,2024-07-21 07:27
AF987,CTS,2024-08-19 17:57,KIX,2024-08-20 02:57
BA840,KIX,2024-08-17 13:20,KUL,2024-08-17 16:20
BA255,BKK,2024-08-08 04:06,DXB,2024-08-08 15:06
AF557,CTS,2024-07-26 01:46,DXB,2024-07-26 09:46
UA545,KIX,2024-07-29 05:17,PVG,2024-07-29 18:17
BA119,LHR,2024-07-23 11:17,NRT,2024-07-23 20:17
JL384,KUL,2024-07-20 07:06,SIN,2024-07-20 17:06
SK513,CDG,2024-08-04 21:13,CTS,2024-08-05 11:13
LH605,CDG,2024-08-03 08:44,PVG,2024-08-03 13:44
EK298,NRT,2024-08-12 15:17,LHR,2024-08-13 02:17
AF944,CPH,2024-07-25 10:28,CDG,2024-07-26 01:28
CX954,PEK,2024-08-02 07:13,HKG,2024-08-02 22:13
BA513,DEL,2024-07-25 18:47,AMS,2024-07-26 01:47
EK795,CTS,2024-07-24 03:30,SIN,2024-07-24 10:30
NH828,PEK,2024-08-18 14:34,FRA,2024-08-19 04:34
CX903,CPH,2024-07-30 05:31,AMS,2024-07-30 07:31
LH576,AMS,2024-07-24 21:06,BKK,2024-07-24 23:06
SQ590,PEK,2024-07-26 05:27,LHR,2024-07-26 18:27
UA121,DXB,2024-08-17 06:23,JFK,2024-08-17 12:23
AF788,LHR,2024-08-16 22:54,LAX,2024-08-17 09:54
JL507,BKK,2024-08-08 10:04,PVG,2024-08-08 12:04
BA501,ICN,2024-08-04 00:43,DXB,2024-08-04 13:43
CX728,CTS,2024-07-25 15:38,CDG,2024-07-25 22:38
CX591,CDG,2024-08-06 00:32,ICN,2024-08-06 02:32
AF313,FRA,2024-07-23 09:17,CDG,2024-07-23 20:17
UA160,KIX,2024-08-02 04:28,ICN,2024-08-02 18:28
UA111,CTS,2024-07-22 07:29,ICN,2024-07-22 11:29
AF240,FRA,2024-08-12 17:35,NRT,2024-08-12 23:35
SQ890,FRA,2024-07-24 04:16,LHR,2024-07-24 17:16
NH590,KIX,2024-07-23 18:44,JFK,2024-07-23 22:44
UA172,PEK,2024-07-26 04:49,FRA,2024-07-26 14:49
SK855,HND,2024-07-29 05:37,LHR,2024-07-29 07:37
LH968,JFK,2024-07-31 00:03,SIN,2024-07-31 11:03
CX349,FRA,2024-07-20 17:53,HND,2024-07-21 04:53
AF429,PVG,2024-07-21 20:12,FRA,2024-07-22 11:12
AF619,KUL,2024-08-03 18:49,PEK,2024-08-04 01:49
BA548,KUL,2024-08-03 22:07,SIN,2024-08-04 13:07
UA112,LHR,2024-08-07 06:06,DEL,2024-08-07 14:06
NH152,DXB,2024-08-09 05:06,PEK,2024-08-09 08:06
CX829,PVG,2024-08-19 07:05,LHR,2024-08-19 13:05
JL102,PEK,2024-08-02 02:32,CDG,2024-08-02 07:32
SQ594,PEK,2024-08-08 14:55,LHR,2024-08-08 21:55
UA203,LAX,2024-07-21 03:47,BKK,2024-07-21 13:47
NH867,CDG,2024-08-05 02:25,SIN,2024-08-05 04:25
NH825,CTS,2024-08-02 17:52,NRT,2024-08-02 21:52
SQ893,LHR,2024-07-29 13:08,HKG,2024-07-29 15:08
JL780,FRA,2024-07-31 03:34,SIN,2024-07-31 07:34
UA154,LHR,2024-08-04 10:46,NRT,2024-08-04 21:46
SK830,DEL,2024-07-31 03:43,HND,2024-07-31 06:43
CX982,CDG,2024-08-09 01:34,KUL,2024-08-09 15:34
BA722,NRT,2024-07-27 19:54,PEK,2024-07-28 10:54
UA276,SIN,2024-07-28 23:11,PEK,2024-07-29 02:11
LH790,LAX,2024-08-04 06:25,KIX,2024-08-04 09:25
EK100,LAX,2024-08-10 23:38,HKG,2024-08-11 01:38
BA985,LHR,2024-08-09 09:31,HND,2024-08-09 20:31
LH430,CTS,2024-07-26 05:40,FRA,2024-07-26 15:40
SQ262,LAX,2024-08-03 08:30,NRT,2024-08-03 23:30
NH427,PVG,2024-08-15 12:03,FRA,2024-08-15 14:03
AF380,JFK,2024-08-12 23:02,NRT,2024-08-13 14:02
LH638,PVG,2024-08-06 08:52,HND,2024-08-06 14:52
BA703,SIN,2024-07-24 06:42,CTS,2024-07-24 13:42
CX478,BKK,2024-07-25 07:25,FRA,2024-07-25 18:25
SQ716,KUL,2024-07-31 21:29,LHR,2024-08-01 12:29
LH909,FRA,2024-08-19 17:15,JFK,2024-08-20 03:15
CX415,KUL,2024-07-27 20:04,DXB,2024-07-28 11:04
SK209,DEL,2024-08-02 13:10,CDG,2024-08-03 02:10
NH803,CDG,2024-07-22 03:03,NRT,2024-07-22 10:03
SK410,CTS,2024-08-03 21:40,DEL,2024-08-04 03:40
BA531,LAX,2024-07-24 20:43,CPH,2024-07-25 11:43
EK709,PEK,2024-07-22 11:48,DEL,2024-07-22 18:48
CX349,KUL,2024-08-02 03:52,CDG,2024-08-02 08:52
SQ247,LHR,2024-08-01 07:42,CPH,2024-08-01 11:42
NH903,CPH,2024-07-21 01:54,CTS,2024-07-21 03:54
EK377,CPH,2024-08-16 07:11,CDG,2024-08-16 12:11
NH958,KIX,2024-07-27 22:11,DEL,2024-07-28 12:11
UA978,ICN,2024-08-02 23:27,HKG,2024-08-03 12:27
SK647,SIN,2024-07-27 00:12,DEL,2024-07-27 08:12
JL973,NRT,2024-07-31 17:19,SIN,2024-08-01 08:19
LH501,KIX,2024-07-23 11:16,AMS,2024-07-23 13:16
NH749,DXB,2024-08-13 15:34,HKG,2024-08-13 20:34
EK805,PEK,2024-08-19 08:22,HKG,2024-08-19 13:22
AF428,LHR,2024-08-06 14:02,NRT,2024-08-07 01:02
UA173,LHR,2024-08-05 17:24,AMS,2024-08-06 07:24
SQ370,KUL,2024-08-08 16:38,FRA,2024-08-08 22:38
AF887,LAX,2024-08-02 05:15,HKG,2024-08-02 10:15
EK709,CPH,2024-07-24 20:57,PEK,2024-07-25 09:57
SK506,DXB,2024-08-11 22:12,HND,2024-08-12 13:12
SQ464,KIX,2024-07-31 13:00,CTS,2024-07-31 17:00
EK807,LAX,2024-07-24 13:35,JFK,2024-07-24 23:35
EK426,SIN,2024-07-20 21:15,KUL,2024-07-21 11:15
NH771,JFK,2024-08-05 20:21,BKK,2024-08-06 00:21
LH392,CTS,2024-08-05 06:59,FRA,2024-08-05 14:59
NH690,CTS,2024-07-21 22:32,CPH,2024-07-22 12:32
LH210,CPH,2024-08-13 07:45,FRA,2024-08-13 16:45
BA708,SIN,2024-08-07 10:49,LHR,2024-08-07 19:49
CX569,SIN,2024-08-10 19:26,CTS,2024-08-10 23:26
CX557,JFK,2024-08-18 08:30,DXB,2024-08-18 15:30
UA817,LHR,2024-07-26 14:01,KIX,2024-07-26 22:01
SK269,DEL,2024-07-27 22:55,LHR,2024-07-28 13:55
CX468,KIX,2024-07-21 02:48,SIN,2024-07-21 07:48
AF320,LAX,2024-08-16 01:32,NRT,2024-08-16 10:32
JL113,CPH,2024-08-11 20:11,CDG,2024-08-12 07:11
CX221,CDG,2024-08-02 14:55,PVG,2024-08-03 02:55
CX290,DEL,2024-08-14 22:40,CPH,2024-08-15 05:40
CX608,DXB,2024-08-09 13:55,SIN,2024-08-09 19:55
BA233,KIX,2024-07-30 16:05,PVG,2024-07-30 18:05
SQ738,NRT,2024-07-23 17:08,KUL,2024-07-24 00:08
UA928,SIN,2024-08-17 18:26,FRA,2024-08-18 01:26
CX557,CPH,2024-08-12 11:22,NRT,2024-08-13 00:22
CX180,KIX,2024-07-23 15:15,PVG,2024-07-23 23:15
NH559,CTS,2024-08-14 00:56,PEK,2024-08-14 03:56
AF477,AMS,2024-08-19 13:43,KIX,2024-08-19 16:43
AF975,PVG,2024-08-02 15:37,NRT,2024-08-03 00:37
BA690,SIN,2024-08-16 03:17,NRT,2024-08-16 05:17
NH731,DXB,2024-07-20 08:13,CDG,2024-07-20 14:13
NH755,CPH,2024-07-24 10:17,JFK,2024-07-24 17:17
NH687,JFK,2024-08-16 02:55,HND,2024-08-16 06:55
EK853,BKK,2024-07-28 22:49,DEL,2024-07-29 04:49
EK500,FRA,2024-08-10 20:17,KUL,2024-08-11 00:17
LH324,DEL,2024-08-05 08:07,KUL,2024-08-05 19:07
CX925,BKK,2024-07-21 07:59,NRT,2024-07-21 09:59
LH820,PVG,2024-08-15 11:57,JFK,2024-08-15 15:57
NH517,PEK,2024-07-23 19:58,JFK,2024-07-24 06:58
EK288,JFK,2024-07-30 01:23,CTS,2024-07-30 03:23
NH963,NRT,2024-08-08 04:25,BKK,2024-08-08 10:25
AF389,KUL,2024-07-28 03:05,LAX,2024-07-28 15:05
SQ693,FRA,2024-08-07 13:59,AMS,2024-08-07 15:59
UA309,FRA,2024-07-20 16:55,AMS,2024-07-21 01:55
CX581,SIN,2024-08-19 05:08,HKG,2024-08-19 09:08
SQ577,DXB,2024-08-14 08:22,LAX,2024-08-14 20:22
BA117,CDG,2024-07-30 08:24,LHR,2024-07-30 14:24
CX814,FRA,2024-08-11 01:29,KUL,2024-08-11 05:29
EK384,SIN,2024-08-14 13:55,ICN,2024-08-14 17:55
SK340,PVG,2024-07-31 05:23,JFK,2024-07-31 12:23
UA450,BKK,2024-08-09 02:45,HKG,2024-08-09 13:45
EK579,JFK,2024-07-24 03:27,LAX,2024-07-24 08:27
AF942,SIN,2024-07-29 14:21,LAX,2024-07-29 17:21
CX392,HKG,2024-08-13 15:01,CPH,2024-08-14 03:01
SK547,CPH,2024-08-19 21:03,PEK,2024-08-20 08:03
SK613,ICN,2024-07-30 14:57,JFK,2024-07-30 16:57
BA684,PVG,2024-07-24 02:45,ICN,2024-07-24 15:45
NH581,FRA,2024-07-23 03:51,SIN,2024-07-23 08:51
EK690,CPH,2024-08-05 17:36,DEL,2024-08-05 23:36
JL419,PVG,2024-07-26 16:35,CDG,2024-07-27 02:35
SK348,SIN,2024-07-23 22:27,LHR,2024-07-24 01:27
EK846,SIN,2024-08-19 17:49,CPH,2024-08-20 06:49
NH136,FRA,2024-08-15 21:17,SIN,2024-08-16 07:17
CX318,DXB,2024-08-01 10:18,FRA,2024-08-01 18:18
UA724,AMS,2024-08-02 14:52,SIN,2024-08-03 04:52
LH225,SIN,2024-08-06 03:50,JFK,2024-08-06 06:50
BA543,NRT,2024-08-01 14:58,KUL,2024-08-02 04:58
UA735,HND,2024-07-21 02:32,DXB,2024-07-21 04:32
LH513,CDG,2024-08-05 18:11,PVG,2024-08-06 09:11
CX430,BKK,2024-08-15 11:43,CPH,2024-08-15 15:43
CX172,KIX,2024-07-21 08:53,DEL,2024-07-21 22:53
NH863,BKK,2024-08-18 02:16,SIN,2024-08-18 09:16
JL398,LHR,2024-08-19 13:30,DXB,2024-08-20 01:30
SK169,ICN,2024-08-01 17:38,CDG,2024-08-02 01:38
JL564,NRT,2024-08-09 06:48,PEK,2024-08-09 13:48
EK817,LHR,2024-08-01 16:07,NRT,2024-08-01 21:07
EK346,KIX,2024-07-21 04:12,LHR,2024-07-21 09:12
BA291,LHR,2024-07-25 06:45,KUL,2024-07-25 15:45
CX652,DEL,2024-07-25 15:37,HKG,2024-07-25 19:37
SQ389,DXB,2024-08-08 21:56,AMS,2024-08-09 07:56
BA942,CDG,2024-08-01 07:46,SIN,2024-08-01 14:46
NH163,DXB,2024-08-05 09:10,AMS,2024-08-05 17:10
UA333,CPH,2024-08-13 07:09,SIN,2024-08-13 10:09
CX563,ICN,2024-07-31 04:47,JFK,2024-07-31 15:47
CX611,PEK,2024-08-03 17:48,KIX,2024-08-04 04:48
JL113,KUL,2024-08-06 06:15,JFK,2024-08-06 14:15
SQ811,HND,2024-08-07 23:27,CTS,2024-08-08 14:27
AF158,LHR,2024-07-26 10:23,HKG,2024-07-26 22:23
SK932,LHR,2024-07-20 12:34,DXB,2024-07-20 17:34
UA900,KIX,2024-08-11 10:10,CTS,2024-08-11 20:10
BA459,HKG,2024-07-27 00:32,DEL,2024-07-27 11:32
LH479,KUL,2024-08-12 13:08,SIN,2024-08-12 16:08
AF997,HKG,2024-08-11 21:25,PEK,2024-08-12 09:25
NH322,JFK,2024-07-27 13:09,PVG,2024-07-28 04:09
SQ467,PVG,2024-08-12 23:54,AMS,2024-08-13 10:54
BA680,LAX,2024-07-31 20:10,JFK,2024-08-01 11:10
JL832,CTS,2024-07-30 01:18,LHR,2024-07-30 09:18
AF480,SIN,2024-07-30 05:22,CDG,2024-07-30 14:22
UA510,NRT,2024-08-13 13:29,BKK,2024-08-14 00:29
BA930,SIN,2024-07-26 14:59,DEL,2024-07-27 01:59
UA832,PEK,2024-08-08 12:37,KIX,2024-08-09 03:37
CX600,SIN,2024-08-03 17:17,ICN,2024-08-04 06:17
JL299,HND,2024-07-29 17:55,CTS,2024-07-30 06:55
CX847,LAX,2024-08-02 12:32,AMS,2024-08-02 22:32
EK985,CPH,2024-08-09 12:28,CTS,2024-08-09 20:28
CX286,BKK,2024-07-25 15:38,PVG,2024-07-25 21:38
UA641,DEL,2024-07-23 11:30,HKG,2024-07-23 19:30
SK169,PEK,2024-08-03 22:05,AMS,2024-08-04 09:05
SQ894,ICN,2024-08-04 19:03,JFK,2024-08-05 05:03
LH676,CDG,2024-08-03 03:49,HKG,2024-08-03 16:49
LH376,KUL,2024-08-14 08:07,PVG,2024-08-14 16:07
EK577,CDG,2024-07-20 05:49,LAX,2024-07-20 20:49
CX509,CDG,2024-07-24 13:41,ICN,2024-07-24 20:41
BA564,SIN,2024-07-20 11:41,CPH,2024-07-20 14:41
CX623,KUL,2024-08-07 09:23,PEK,2024-08-07 11:23
SK449,PEK,2024-08-19 18:30,LHR,2024-08-19 20:30
SK447,CTS,2024-08-08 00:55,PVG,2024-08-08 11:55
NH799,CPH,2024-07-26 21:07,KUL,2024-07-27 03:07
SK594,FRA,2024-08-04 02:43,KIX,2024-08-04 11:43
NH221,DEL,2024-07-23 15:13,ICN,2024-07-24 01:13
AF859,CDG,2024-08-15 23:48,AMS,2024-08-16 02:48
LH132,AMS,2024-07-27 23:24,BKK,2024-07-28 12:24
SK741,FRA,2024-08-12 17:14,CTS,2024-08-13 05:14
CX449,HND,2024-07-21 01:15,DEL,2024-07-21 07:15
CX465,PEK,2024-07-22 08:45,BKK,2024-07-22 11:45
CX674,CTS,2024-07-21 16:10,CDG,2024-07-22 05:10
JL675,ICN,2024-08-07 09:40,LHR,2024-08-07 18:40
BA610,PEK,2024-08-05 20:35,CTS,2024-08-06 06:35
